repyr,reg_status,appr_trade_code,appr_trade_name,comp_vol,gender,total_reg,mean_age,sd_age,total_NA,total_cont,total_comp,total_disc,mean_reg_dur,mean_date_reg
2014,New registration (during report period),246F,Process Operator: Refinery; Chemical and Liquid Processes,Voluntary,Male,46,27.70798094,7.355064082,0,43,2,1,0.62340679,20140517
2014,New registration (during report period),246R,Process Operator - Power,Voluntary,Female,10,33.19616438,12.13537378,0,8,1,1,0.732054795,20140407
2014,New registration (during report period),246R,Process Operator - Power,Voluntary,Male,22,30.74620174,5.880233538,0,13,4,5,0.726899128,20140409
2014,New registration (during report period),246T,Process Operator - Food Manufacturing,Voluntary,Female,2,.,.,.,.,.,.,.,.
2014,New registration (during report period),246T,Process Operator - Food Manufacturing,Voluntary,Male,8,33.31712329,8.343332967,0,3,0,5,0.532534247,20140619
2014,New registration (during report period),253A,Heat and Frost Insulator,Voluntary,Female,2,.,.,.,.,.,.,.,.
2014,New registration (during report period),253A,Heat and Frost Insulator,Voluntary,Male,72,28.86259513,8.014401847,0,62,0,10,0.627929985,20140515
2014,New registration (during report period),253H,Hazardous Materials Worker,Voluntary,Female,2,.,.,.,.,.,.,.,.
2014,New registration (during report period),253H,Hazardous Materials Worker,Voluntary,Male,32,32.04982877,9.623019616,0,28,0,4,0.411643836,20140802
2014,New registration (during report period),255B,Facilities Technician,Voluntary,Male,12,43.05502283,11.40124819,0,11,0,1,0.73196347,20140407
2014,New registration (during report period),255W,Facilities Mechanic,Voluntary,Male,4,.,.,.,.,.,.,.,.
2014,New registration (during report period),259L,Locksmith,Voluntary,Male,5,.,.,.,.,.,.,.,.
2014,New registration (during report period),268R,Railway Car Technician,Voluntary,Male,1,.,.,.,.,.,.,.,.
2014,New registration (during report period),274L,Automotive Glass Technician,Voluntary,Male,7,31.82544031,9.829058461,0,6,0,1,0.723287671,20140411
2014,New registration (during report period),277Z,Hydraulic/Pneumatic Mechanic,Voluntary,Female,2,.,.,.,.,.,.,.,.
2014,New registration (during report period),277Z,Hydraulic/Pneumatic Mechanic,Voluntary,Male,1,.,.,.,.,.,.,.,.
2014,New registration (during report period),282E,Powered Lift Truck Technician,Voluntary,Male,11,27.27272727,7.926694389,0,11,0,0,0.428891656,20140727
2014,New registration (during report period),289F,Electrician (Signal Maintenance),Voluntary,Male,16,34.99931507,8.218903161,0,15,1,0,0.716609589,20140413
2014,New registration (during report period),295A,Tire Wheel and Rim Mechanic,Voluntary,Male,2,.,.,.,.,.,.,.,.
2014,New registration (during report period),297B,Special Events Coordinator,Voluntary,Female,8,36.95479452,16.93319785,0,7,0,1,0.347260274,20140826
2014,New registration (during report period),306A,Plumber,Compulsary,Female,20,26.13410959,4.296788828,0,19,0,1,0.595616438,20140527
2014,New registration (during report period),306A,Plumber,Compulsary,Male,1033,25.01945126,6.923023085,0,989,8,36,0.520783991,20140623
2014,New registration (during report period),307A,Steamfitter,Compulsary,Female,5,.,.,.,.,.,.,.,.
2014,New registration (during report period),307A,Steamfitter,Compulsary,Male,184,27.70722156,7.442217442,0,176,1,7,0.503290649,20140630
2014,New registration (during report period),308A,Sheet Metal Worker,Compulsary,Female,6,28.86575342,7.249163067,0,6,0,0,0.39086758,20140810
2014,New registration (during report period),308A,Sheet Metal Worker,Compulsary,Male,371,27.01499834,7.661221391,0,357,5,9,0.503083115,20140630
2014,New registration (during report period),308R,Residential (Low-Rise) Sheet Metal Installer,Compulsary,Male,37,28.11506849,7.44174291,0,35,0,2,0.430359126,20140726
2014,New registration (during report period),309A,Electrician - Construction and Maintenance,Compulsary,Female,68,27.36744561,8.30731538,0,65,1,2,0.566921837,20140607
2014,New registration (during report period),309A,Electrician - Construction and Maintenance,Compulsary,Male,2458,25.24362495,6.905614296,0,2364,28,66,0.519359765,20140624
2014,New registration (during report period),309C,Electrician - Domestic and Rural,Compulsary,Male,22,27.92739726,11.3794568,0,17,2,3,0.541220423,20140616
2014,New registration (during report period),310B,Auto Body and Collision Damage Repairer,Compulsary,Female,13,26.84931507,8.920826457,0,13,0,0,0.566701791,20140607
2014,New registration (during report period),310B,Auto Body and Collision Damage Repairer,Compulsary,Male,232,27.04726027,9.301912525,0,211,1,20,0.486124232,20140706
2014,New registration (during report period),310D,Transmission Technician,Compulsary,Female,1,.,.,.,.,.,.,.,.
2014,New registration (during report period),310D,Transmission Technician,Compulsary,Male,16,23.67431507,4.617910514,0,13,0,3,0.571746575,20140605
2014,New registration (during report period),310E,Alignment and Brakes Technician,Compulsary,Male,2,.,.,.,.,.,.,.,.
2014,New registration (during report period),310G,Motorcycle Technician,Compulsary,Female,3,.,.,.,.,.,.,.,.
2014,New registration (during report period),310G,Motorcycle Technician,Compulsary,Male,52,28.30663857,9.145646461,0,49,0,3,0.528398314,20140621
2014,New registration (during report period),310J,Truck-Trailer Service Technician,Compulsary,Male,60,29.20059361,9.24350482,0,59,0,1,0.564246575,20140608
2014,New registration (during report period),310K,Automotive Electronic Accessory Technician,Compulsary,Male,10,33.06876712,8.261044508,0,8,0,2,0.387123288,20140811
2014,New registration (during report period),310Q,Auto Body Repairer,Compulsary,Male,16,28.93544521,10.34412927,0,15,0,1,0.550171233,20140613
2014,New registration (during report period),310S,Automotive Service Technician,Compulsary,Female,88,22.1356787,5.734392962,0,86,0,2,0.548038605,20140613
2014,New registration (during report period),310S,Automotive Service Technician,Compulsary,Male,2276,24.03015625,7.860540547,0,2159,2,115,0.516124178,20140625
2014,New registration (during report period),310T,Truck and Coach Technician,Compulsary,Female,13,26.22402529,8.594939979,0,12,0,1,0.401896733,20140806
2014,New registration (during report period),310T,Truck and Coach Technician,Compulsary,Male,856,26.62557611,8.603422815,0,826,2,28,0.479212009,20140709
2014,New registration (during report period),313A,Refrigeration and Air Conditioning Systems Mechanic,Compulsary,Female,5,.,.,.,.,.,.,.,.
2014,New registration (during report period),313A,Refrigeration and Air Conditioning Systems Mechanic,Compulsary,Male,411,26.50924241,7.068055959,0,402,1,8,0.514568543,20140626
2014,New registration (during report period),313D,Residential Air Conditioning Systems Mechanic,Compulsary,Female,3,.,.,.,.,.,.,.,.
2014,New registration (during report period),313D,Residential Air Conditioning Systems Mechanic,Compulsary,Male,146,30.71041471,8.105229084,0,135,1,10,0.494332895,20140703
2014,New registration (during report period),332A,Hairstylist,Compulsary,Female,1487,26.86862028,8.776744198,0,1273,105,109,0.525962911,20140622
2014,New registration (during report period),332A,Hairstylist,Compulsary,Male,184,29.25019357,8.043941572,0,163,9,12,0.533948779,20140619
2014,New registration (during report period),339A,Hoisting Engineer - Mobile Crane Operator 1,Compulsary,Female,2,.,.,.,.,.,.,.,.
2014,New registration (during report period),339A,Hoisting Engineer - Mobile Crane Operator 1,Compulsary,Male,137,29.58264174,9.068267969,0,136,0,1,0.482391761,20140707
2014,New registration (during report period),339B,Hoisting Engineer - Tower Crane Operator,Compulsary,Male,32,29.24109589,6.309664084,0,31,1,0,0.418407534,20140731
2014,New registration (during report period),339C,Hoisting Engineer - Mobile Crane Operator 2,Compulsary,Male,21,31.07501631,10.16084259,0,19,0,2,0.586823222,20140530
2014,New registration (during report period),401A,Brick and Stone Mason,Voluntary,Female,1,.,.,.,.,.,.,.,.
2014,New registration (during report period),401A,Brick and Stone Mason,Voluntary,Male,153,26.2264482,7.058220329,0,130,0,23,0.518041006,20140624
2014,New registration (during report period),403A,General Carpenter,Voluntary,Female,57,28.75678923,10.17623392,0,55,0,2,0.537274694,20140617
2014,New registration (during report period),403A,General Carpenter,Voluntary,Male,1506,25.88502429,7.209717435,0,1435,12,59,0.499006713,20140701
2014,New registration (during report period),404C,Painter and Decorator - Commercial and Residential,Voluntary,Female,13,35.03688093,10.537059,0,13,0,0,0.548998946,20140613
2014,New registration (during report period),404C,Painter and Decorator - Commercial and Residential,Voluntary,Male,46,27.32555092,8.510095461,0,43,0,3,0.543061346,20140615
2014,New registration (during report period),404D,Painter and Decorator - Industrial,Voluntary,Female,2,.,.,.,.,.,.,.,.
2014,New registration (during report period),404D,Painter and Decorator - Industrial,Voluntary,Male,21,27.04279191,6.439403557,0,18,0,3,0.539204175,20140617
2014,New registration (during report period),410K,Motive Power Machinist,Voluntary,Male,3,.,.,.,.,.,.,.,.
2014,New registration (during report period),410N,Automotive Painter,Voluntary,Female,1,.,.,.,.,.,.,.,.
2014,New registration (during report period),410N,Automotive Painter,Voluntary,Male,8,27.97773973,5.475086213,0,7,1,0,0.576027397,20140603
2014,New registration (during report period),415A,Cook,Voluntary,Female,211,24.9311303,10.64436552,0,187,1,23,0.536233201,20140618
2014,New registration (during report period),415A,Cook,Voluntary,Male,398,23.09535348,7.239603781,0,359,2,37,0.52859503,20140621
2014,New registration (during report period),415B,Assistant Cook,Voluntary,Female,1,.,.,.,.,.,.,.,.
2014,New registration (during report period),415B,Assistant Cook,Voluntary,Male,4,.,.,.,.,.,.,.,.
2014,New registration (during report period),415C,Chef,Voluntary,Male,2,.,.,.,.,.,.,.,.
2014,New registration (during report period),415D,Institutional Cook,Voluntary,Female,25,40.17457534,10.9311165,0,25,0,0,0.435726027,20140724
2014,New registration (during report period),415D,Institutional Cook,Voluntary,Male,7,28.31585127,10.5378324,0,5,0,2,0.457534247,20140717
2014,New registration (during report period),416E,Electronic Service Technician,Voluntary,Female,1,.,.,.,.,.,.,.,.
2014,New registration (during report period),416E,Electronic Service Technician,Voluntary,Male,4,.,.,.,.,.,.,.,.
2014,New registration (during report period),420A,Ironworker - Structural and Ornamental,Voluntary,Female,2,.,.,.,.,.,.,.,.
2014,New registration (during report period),420A,Ironworker - Structural and Ornamental,Voluntary,Male,221,27.65805492,6.861002417,0,200,3,18,0.561309118,20140609
2014,New registration (during report period),421A,Heavy Duty Equipment Technician,Voluntary,Female,5,.,.,.,.,.,.,.,.
2014,New registration (during report period),421A,Heavy Duty Equipment Technician,Voluntary,Male,229,23.83213495,7.332660541,0,218,1,10,0.500915236,20140701
2014,New registration (during report period),421C,Turf Equipment Technician,Voluntary,Male,1,.,.,.,.,.,.,.,.
2014,New registration (during report period),423A,Baker,Voluntary,Female,37,18.41473528,1.163960233,0,34,0,3,0.588670863,20140530
2014,New registration (during report period),423A,Baker,Voluntary,Male,10,20.33342466,3.752474866,0,8,0,2,0.501369863,20140701
2014,New registration (during report period),423C,Baker-Patissier,Voluntary,Female,37,20.92573121,3.142390431,0,31,1,5,0.510403554,20140627
2014,New registration (during report period),423C,Baker-Patissier,Voluntary,Male,9,19.87853881,2.252865401,0,8,0,1,0.468797565,20140712
2014,New registration (during report period),424A,Architectural Glass and Metal Technician,Voluntary,Female,13,28.19494204,8.908752204,0,13,0,0,0.44109589,20140723
2014,New registration (during report period),424A,Architectural Glass and Metal Technician,Voluntary,Male,193,28.87588899,7.623104648,0,192,0,1,0.457662006,20140716
2014,New registration (during report period),425A,Agricultural Equipment Technician,Voluntary,Female,4,.,.,.,.,.,.,.,.
2014,New registration (during report period),425A,Agricultural Equipment Technician,Voluntary,Male,98,21.83810456,4.701256737,0,94,0,4,0.558792284,20140610
2014,New registration (during report period),426A,Construction Millwright,Voluntary,Male,117,26.96190142,6.473180126,0,116,0,1,0.523709168,20140622
2014,New registration (during report period),427A,Sprinkler and Fire Protection Installer,Voluntary,Male,155,26.79568714,5.402255492,0,146,0,9,0.641131242,20140510
2014,New registration (during report period),428A,Construction Boilermaker,Voluntary,Female,1,.,.,.,.,.,.,.,.
2014,New registration (during report period),428A,Construction Boilermaker,Voluntary,Male,38,25.39502523,5.344728059,0,36,0,2,0.654866619,20140505
2014,New registration (during report period),429A,General Machinist,Voluntary,Female,14,26.40665362,8.329033446,0,14,0,0,0.525244618,20140622
2014,New registration (during report period),429A,General Machinist,Voluntary,Male,370,24.48684191,7.679436637,0,344,0,26,0.544502036,20140615
2014,New registration (during report period),430A,Tool and Die Maker,Voluntary,Female,2,.,.,.,.,.,.,.,.
2014,New registration (during report period),430A,Tool and Die Maker,Voluntary,Male,154,25.99608611,7.444764706,0,137,1,16,0.527984344,20140621
2014,New registration (during report period),430M,Machine Tool Builder and Integrator,Voluntary,Male,5,.,.,.,.,.,.,.,.
2014,New registration (during report period),431A,Mould Maker,Voluntary,Female,1,.,.,.,.,.,.,.,.
2014,New registration (during report period),431A,Mould Maker,Voluntary,Male,46,23.75812984,6.703221098,0,44,0,2,0.466289458,20140713
2014,New registration (during report period),433A,Industrial Mechanic Millwright,Voluntary,Female,12,25.35913242,6.174625333,0,12,0,0,0.492465753,20140704
2014,New registration (during report period),433A,Industrial Mechanic Millwright,Voluntary,Male,552,28.14737939,8.438711985,0,525,3,24,0.507613659,20140628
2014,New registration (during report period),434A,Powerline Technician,Voluntary,Female,3,.,.,.,.,.,.,.,.
2014,New registration (during report period),434A,Powerline Technician,Voluntary,Male,285,25.48248979,6.090532322,0,274,1,10,0.608488344,20140522
2014,New registration (during report period),435A,Small Engine Technician,Voluntary,Female,1,.,.,.,.,.,.,.,.
2014,New registration (during report period),435A,Small Engine Technician,Voluntary,Male,43,22.23899331,8.23568516,0,40,0,3,0.624275247,20140517
2014,New registration (during report period),435B,Marine Engine Technician,Voluntary,Female,1,.,.,.,.,.,.,.,.
2014,New registration (during report period),435B,Marine Engine Technician,Voluntary,Male,28,27.04246575,9.509421529,0,27,0,1,0.396086106,20140808
2014,New registration (during report period),437A,Metal Fabricator (Fitter),Voluntary,Female,3,.,.,.,.,.,.,.,.
2014,New registration (during report period),437A,Metal Fabricator (Fitter),Voluntary,Male,82,24.46468426,6.075781947,0,80,0,2,0.494754427,20140703
2014,New registration (during report period),438A,Cabinetmaker,Voluntary,Female,3,.,.,.,.,.,.,.,.
2014,New registration (during report period),438A,Cabinetmaker,Voluntary,Male,64,21.88754281,4.497519432,0,51,0,13,0.565196918,20140607
2014,New registration (during report period),441C,Horticultural Technician,Voluntary,Female,37,31.71358756,10.92964148,0,36,0,1,0.402739726,20140806
2014,New registration (during report period),441C,Horticultural Technician,Voluntary,Male,68,24.18521354,7.318205849,0,63,0,5,0.547461724,20140614
2014,New registration (during report period),442A,Industrial Electrician,Voluntary,Female,12,29.76141553,8.241068604,0,11,0,1,0.703881279,20140418
2014,New registration (during report period),442A,Industrial Electrician,Voluntary,Male,329,29.38013074,8.652213076,0,314,1,14,0.582212599,20140601
2014,New registration (during report period),444A,Arborist,Voluntary,Female,12,28.7673516,8.619512047,0,11,0,1,0.383105023,20140813
2014,New registration (during report period),444A,Arborist,Voluntary,Male,128,26.03129281,5.847360645,0,116,1,11,0.366652397,20140819
2014,New registration (during report period),444B,Utility Arborist,Voluntary,Female,2,.,.,.,.,.,.,.,.
2014,New registration (during report period),444B,Utility Arborist,Voluntary,Male,85,26.56199839,6.758946017,0,84,0,1,0.525511684,20140622
2014,New registration (during report period),445A,Appliance Service Technician,Voluntary,Female,1,.,.,.,.,.,.,.,.
2014,New registration (during report period),445A,Appliance Service Technician,Voluntary,Male,6,24.91369863,6.318730997,0,6,0,0,0.39086758,20140810
2014,New registration (during report period),446A,Electric Motor System Technician,Voluntary,Male,7,34.87084149,7.293561226,0,7,0,0,0.684540117,20140425
2014,New registration (during report period),447A,Instrumentation and Control Technician,Voluntary,Female,18,36.9348554,11.62642151,0,17,0,1,0.387366819,20140811
2014,New registration (during report period),447A,Instrumentation and Control Technician,Voluntary,Male,94,27.87869426,6.717369694,0,87,1,6,0.459312154,20140716
2014,New registration (during report period),448A,Floor Covering Installer,Voluntary,Female,2,.,.,.,.,.,.,.,.
2014,New registration (during report period),448A,Floor Covering Installer,Voluntary,Male,55,28.00956413,9.080063754,0,53,0,2,0.556313823,20140610
2014,New registration (during report period),449A,Roofer,Voluntary,Male,32,27.20282534,5.646923956,0,30,0,2,0.352226027,20140824
2014,New registration (during report period),450A,Construction Craft Worker,Voluntary,Female,19,28.4334535,7.408982177,0,15,1,3,0.644268205,20140509
2014,New registration (during report period),450A,Construction Craft Worker,Voluntary,Male,479,27.48851203,7.915583634,0,437,0,42,0.568290102,20140606
2014,New registration (during report period),451A,Drywall; Acoustic and Lathing Applicator,Voluntary,Female,2,.,.,.,.,.,.,.,.
2014,New registration (during report period),451A,Drywall; Acoustic and Lathing Applicator,Voluntary,Male,322,27.71450693,6.588061126,0,316,0,6,0.563268953,20140608
2014,New registration (during report period),452A,Reinforcing Rodworker,Voluntary,Female,1,.,.,.,.,.,.,.,.
2014,New registration (during report period),452A,Reinforcing Rodworker,Voluntary,Male,94,27.14736229,5.964788096,0,83,0,11,0.473243952,20140711
2014,New registration (during report period),453A,Drywall Finisher and Plasterer,Voluntary,Male,60,29.32013699,5.883442594,0,60,0,0,0.570091324,20140605
2014,New registration (during report period),455A,Exterior Insulated Finish Systems Mechanic,Voluntary,Female,1,.,.,.,.,.,.,.,.
2014,New registration (during report period),455A,Exterior Insulated Finish Systems Mechanic,Voluntary,Male,1,.,.,.,.,.,.,.,.
2014,New registration (during report period),456A,Welder,Voluntary,Female,23,25.68564622,6.91811889,0,21,1,1,0.642525313,20140510
2014,New registration (during report period),456A,Welder,Voluntary,Male,317,23.98198004,7.083581979,0,287,5,25,0.549353961,20140613
2014,New registration (during report period),456P,Pressure Systems Welder,Voluntary,Female,3,.,.,.,.,.,.,.,.
2014,New registration (during report period),456P,Pressure Systems Welder,Voluntary,Male,26,24.24014752,3.805605011,0,26,0,0,0.704952582,20140417
2014,New registration (during report period),600H,Horse Groom,Voluntary,Female,5,.,.,.,.,.,.,.,.
2014,New registration (during report period),600H,Horse Groom,Voluntary,Male,3,.,.,.,.,.,.,.,.
2014,New registration (during report period),606G,Gemsetter/Goldsmith,Voluntary,Female,1,.,.,.,.,.,.,.,.
2014,New registration (during report period),606G,Gemsetter/Goldsmith,Voluntary,Male,1,.,.,.,.,.,.,.,.
2014,New registration (during report period),609C,Packaging Machine Mechanic,Voluntary,Male,5,.,.,.,.,.,.,.,.
2014,New registration (during report period),611B,Saw Filer/Fitter,Voluntary,Male,6,31.7716895,11.08936871,0,6,0,0,0.410958904,20140803
2014,New registration (during report period),617A,Electrical Control (Machine) Builder,Voluntary,Male,1,.,.,.,.,.,.,.,.
2014,New registration (during report period),620A,Child and Youth Worker,Voluntary,Female,67,30.52058884,13.06646712,0,64,0,3,0.582866489,20140601
2014,New registration (during report period),620A,Child and Youth Worker,Voluntary,Male,15,28.94484018,13.12890972,0,15,0,0,0.581004566,20140601
2014,New registration (during report period),620C,Child Development Practitioner,Voluntary,Female,901,31.66769951,10.88942252,0,833,6,62,0.506691195,20140629
2014,New registration (during report period),620C,Child Development Practitioner,Voluntary,Male,65,30.4683667,9.537452193,0,59,1,5,0.474899895,20140710
2014,New registration (during report period),620D,Developmental Services Worker,Voluntary,Female,108,37.69472349,10.06555437,0,98,2,8,0.494216134,20140703
2014,New registration (during report period),620D,Developmental Services Worker,Voluntary,Male,28,38.58072407,11.13450563,0,27,0,1,0.499510763,20140701
2014,New registration (during report period),620E,Educational Assistant,Voluntary,Female,59,35.81987462,12.91490259,0,56,1,2,0.488832134,20140705
2014,New registration (during report period),620E,Educational Assistant,Voluntary,Male,10,35.09726027,15.63244635,0,10,0,0,0.495342466,20140703
2014,New registration (during report period),630A,Micro Electronics Manufacturer,Voluntary,Female,113,49.18685901,7.561434012,0,112,1,0,0.36559583,20140819
2014,New registration (during report period),630A,Micro Electronics Manufacturer,Voluntary,Male,72,48.81366058,10.05915497,0,70,2,0,0.350380518,20140825
2014,New registration (during report period),630T,Tool/Tooling Maker,Voluntary,Male,4,.,.,.,.,.,.,.,.
2014,New registration (during report period),631A,Network Cabling Specialist,Voluntary,Female,3,.,.,.,.,.,.,.,.
2014,New registration (during report period),631A,Network Cabling Specialist,Voluntary,Male,13,26.7194942,5.998030424,0,12,0,1,0.557428872,20140610
2014,New registration (during report period),634A,Information Technology - Contact Centre Technical Support Agent,Voluntary,Female,50,43.00821918,13.58735705,0,24,25,1,0.662630137,20140503
2014,New registration (during report period),634A,Information Technology - Contact Centre Technical Support Agent,Voluntary,Male,34,32.80459307,10.21168728,0,21,6,7,0.799435939,20140314
2014,New registration (during report period),634B,Information Technology - Hardware Technician,Voluntary,Female,1,.,.,.,.,.,.,.,.
2014,New registration (during report period),634B,Information Technology - Hardware Technician,Voluntary,Male,6,26.97123288,10.85813835,0,6,0,0,0.637442922,20140512
2014,New registration (during report period),634C,Information Technology - Network Technician,Voluntary,Female,12,31.28127854,10.10807302,0,12,0,0,0.305479452,20140910
2014,New registration (during report period),634C,Information Technology - Network Technician,Voluntary,Male,204,35.67160892,9.735896855,0,195,0,9,0.447797475,20140720
2014,New registration (during report period),634D,Information Technology - Contact Centre Sales Agent,Voluntary,Female,84,35.70994781,13.00222318,0,61,4,19,0.786073059,20140319
2014,New registration (during report period),634D,Information Technology - Contact Centre Sales Agent,Voluntary,Male,83,29.86334379,9.58615138,0,65,5,13,0.848555867,20140224
2014,New registration (during report period),634E,Information Technology - Contact Centre Customer Service Agent,Voluntary,Female,704,32.68573319,12.07993641,0,480,36,188,0.76010274,20140328
2014,New registration (during report period),634E,Information Technology - Contact Centre Customer Service Agent,Voluntary,Male,468,30.17825782,10.83247158,0,340,27,101,0.764646997,20140326
2014,New registration (during report period),636A,Heavy Equipment Operator - Tractor Loader Backhoe,Voluntary,Female,7,27.73933464,8.726412675,0,6,0,1,0.397260274,20140808
2014,New registration (during report period),636A,Heavy Equipment Operator - Tractor Loader Backhoe,Voluntary,Male,157,23.08179042,5.391539815,0,153,0,4,0.461146497,20140715
2014,New registration (during report period),636B,Heavy Equipment Operator - Excavator,Voluntary,Female,4,.,.,.,.,.,.,.,.
2014,New registration (during report period),636B,Heavy Equipment Operator - Excavator,Voluntary,Male,153,23.51302713,5.194672751,0,150,0,3,0.611209598,20140521
2014,New registration (during report period),636C,Heavy Equipment Operator - Dozer,Voluntary,Female,4,.,.,.,.,.,.,.,.
2014,New registration (during report period),636C,Heavy Equipment Operator - Dozer,Voluntary,Male,150,23.57161644,4.851311846,0,148,0,2,0.610228311,20140522
2014,New registration (during report period),636E,Elevating Devices Mechanic,Voluntary,Female,5,.,.,.,.,.,.,.,.
2014,New registration (during report period),636E,Elevating Devices Mechanic,Voluntary,Male,285,28.72907474,6.428579456,0,284,1,0,0.426858928,20140728
2014,New registration (during report period),637C,Concrete Pump Operator,Voluntary,Male,9,31.6,9.164850511,0,9,0,0,0.451750381,20140719
2014,New registration (during report period),638A,Tractor-Trailer Commercial Driver,Voluntary,Female,38,44.43237203,9.187971195,0,32,3,3,0.490771449,20140704
2014,New registration (during report period),638A,Tractor-Trailer Commercial Driver,Voluntary,Male,401,43.39426092,11.87801534,0,316,34,51,0.479868821,20140708
2014,New registration (during report period),640D,Agricultural - Dairy Herdsperson,Voluntary,Female,5,.,.,.,.,.,.,.,.
2014,New registration (during report period),640D,Agricultural - Dairy Herdsperson,Voluntary,Male,11,21.65479452,6.117613135,0,9,0,2,0.607721046,20140523
2014,New registration (during report period),670C,Computer Numerical Control (CNC) Programmer,Voluntary,Male,5,.,.,.,.,.,.,.,.
2014,New registration (during report period),690H,Recreation Vehicle Technician,Voluntary,Female,1,.,.,.,.,.,.,.,.
2014,New registration (during report period),690H,Recreation Vehicle Technician,Voluntary,Male,13,33.91527924,13.39961608,0,12,0,1,0.450158061,20140719
2014,Reinstatement (during report period),244G,Cement (Concrete ) Finisher,Voluntary,Male,1,.,.,.,.,.,.,.,.
2014,Reinstatement (during report period),255W,Facilities Mechanic,Voluntary,Male,1,.,.,.,.,.,.,.,.
2014,Reinstatement (during report period),306A,Plumber,Compulsary,Female,1,.,.,.,.,.,.,.,.
2014,Reinstatement (during report period),306A,Plumber,Compulsary,Male,91,30.71097396,7.530836448,0,70,13,8,7.217642631,20071014
2014,Reinstatement (during report period),307A,Steamfitter,Compulsary,Male,4,.,.,.,.,.,.,.,.
2014,Reinstatement (during report period),308A,Sheet Metal Worker,Compulsary,Male,41,36.40701637,8.610708944,0,23,7,11,10.41490144,20040803
2014,Reinstatement (during report period),308R,Residential (Low-Rise) Sheet Metal Installer,Compulsary,Male,2,.,.,.,.,.,.,.,.
2014,Reinstatement (during report period),309A,Electrician - Construction and Maintenance,Compulsary,Female,1,.,.,.,.,.,.,.,.
2014,Reinstatement (during report period),309A,Electrician - Construction and Maintenance,Compulsary,Male,208,29.27222076,7.338423174,0,164,21,23,6.829873551,20080304
2014,Reinstatement (during report period),310B,Auto Body and Collision Damage Repairer,Compulsary,Female,1,.,.,.,.,.,.,.,.
2014,Reinstatement (during report period),310B,Auto Body and Collision Damage Repairer,Compulsary,Male,15,33.616621,10.69262232,0,12,1,2,9.969680365,20050113
2014,Reinstatement (during report period),310D,Transmission Technician,Compulsary,Male,1,.,.,.,.,.,.,.,.
2014,Reinstatement (during report period),310G,Motorcycle Technician,Compulsary,Male,1,.,.,.,.,.,.,.,.
2014,Reinstatement (during report period),310J,Truck-Trailer Service Technician,Compulsary,Male,3,.,.,.,.,.,.,.,.
2014,Reinstatement (during report period),310Q,Auto Body Repairer,Compulsary,Male,3,.,.,.,.,.,.,.,.
2014,Reinstatement (during report period),310S,Automotive Service Technician,Compulsary,Female,9,24.5978691,4.806613473,0,7,0,2,5.814003044,20090309
2014,Reinstatement (during report period),310S,Automotive Service Technician,Compulsary,Male,205,28.19186101,7.110976132,0,164,18,23,7.405733378,20070806
2014,Reinstatement (during report period),310T,Truck and Coach Technician,Compulsary,Male,63,33.34751033,8.399633784,0,45,7,11,7.494803218,20070705
2014,Reinstatement (during report period),313A,Refrigeration and Air Conditioning Systems Mechanic,Compulsary,Male,29,31.50647142,6.345282571,0,23,5,1,6.244874823,20081003
2014,Reinstatement (during report period),313D,Residential Air Conditioning Systems Mechanic,Compulsary,Male,2,.,.,.,.,.,.,.,.
2014,Reinstatement (during report period),332A,Hairstylist,Compulsary,Female,122,28.91682012,7.035937727,0,72,36,14,6.519739501,20080625
2014,Reinstatement (during report period),332A,Hairstylist,Compulsary,Male,13,32.55426765,10.97487902,0,6,4,3,5.509378293,20090629
2014,Reinstatement (during report period),401A,Brick and Stone Mason,Voluntary,Male,9,26.52907154,2.267725552,0,8,0,1,4.345509893,20100827
2014,Reinstatement (during report period),403A,General Carpenter,Voluntary,Female,1,.,.,.,.,.,.,.,.
2014,Reinstatement (during report period),403A,General Carpenter,Voluntary,Male,62,27.662616,5.838571019,0,41,9,12,6.12739726,20081115
2014,Reinstatement (during report period),404D,Painter and Decorator - Industrial,Voluntary,Male,1,.,.,.,.,.,.,.,.
2014,Reinstatement (during report period),415A,Cook,Voluntary,Female,16,31.65702055,10.10143574,0,9,5,2,8.330308219,20060903
2014,Reinstatement (during report period),415A,Cook,Voluntary,Male,21,26.92472277,5.908185392,0,11,6,4,5.15394651,20091105
2014,Reinstatement (during report period),420A,Ironworker - Structural and Ornamental,Voluntary,Male,1,.,.,.,.,.,.,.,.
2014,Reinstatement (during report period),421A,Heavy Duty Equipment Technician,Voluntary,Male,12,28.53310502,7.723040276,0,10,0,2,4.778538813,20100322
2014,Reinstatement (during report period),424A,Architectural Glass and Metal Technician,Voluntary,Male,2,.,.,.,.,.,.,.,.
2014,Reinstatement (during report period),425A,Agricultural Equipment Technician,Voluntary,Male,4,.,.,.,.,.,.,.,.
2014,Reinstatement (during report period),426A,Construction Millwright,Voluntary,Male,1,.,.,.,.,.,.,.,.
2014,Reinstatement (during report period),427A,Sprinkler and Fire Protection Installer,Voluntary,Male,1,.,.,.,.,.,.,.,.
2014,Reinstatement (during report period),429A,General Machinist,Voluntary,Female,2,.,.,.,.,.,.,.,.
2014,Reinstatement (during report period),429A,General Machinist,Voluntary,Male,12,30.24109589,8.348579781,0,8,1,3,7.396803653,20070810
2014,Reinstatement (during report period),430A,Tool and Die Maker,Voluntary,Male,7,30.26183953,7.246149068,0,5,2,0,7.854794521,20070224
